symbol,fiscaldate_end,reported_currency,gross_profit,total_revenue,costof_revenue,costof_goodservices_sold,operating_income,selling_gen_admin,research_dev,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,noninterest_income,othernon_operatingincome,depreciation,dpr_and_amort,income_beforetax,incometax_expense,interest_debt_expense,netincome_cont_operations,comprehensive_income_netoftax,ebit,ebitda,netincome
REAL,6/30/2019,USD,46050000,72209000,26159000,24926000,-25340000,25355000,0,71390000,0,230000,610000,380000,0,-1706000,0,3200000,-26816000,59000,0,-26875000,-26873000,-25340000,-22140000,-26875000
REAL,3/31/2019,USD,42382000,70582000,28200000,28200000,-23214000,22319000,0,65596000,0,274000,274000,131000,0,-282000,0,2800000,-23222000,0,0,-23222000,-23194000,-23214000,-20414000,-23222000
REAL,12/31/2018,USD,42204000,68449000,26245000,19889000,-22272000,19502000,0,64476000,0,0,0,225000,0,0,0,2800000,-22117000,62000,0,0,-22196000,-22272000,-19472000,-22179000
REAL,9/30/2018,USD,33330000,51839000,18509000,18509000,-21876000,16325000,0,55206000,0,0,0,204000,0,0,0,2400000,-21848000,37000,0,-21885000,-21893000,-21876000,-19476000,-21885000
REAL,6/30/2018,USD,30779000,46985000,16206000,16206000,-15871000,14377000,0,46650000,0,0,0,526000,0,0,0,2100000,-17595000,0,0,-17595000,-17595000,-15871000,-13771000,-17595000
REYN,12/31/2020,USD,267000000,888000000,621000000,621000000,98000000,98000000,0,166000000,0,-13000000,0,13000000,0,0,0,27000000,153000000,41000000,13000000,166000000,110000000,98000000,125000000,112000000
REYN,9/30/2020,USD,265000000,823000000,558000000,558000000,139000000,97000000,0,121000000,0,-13000000,0,13000000,0,0,0,24000000,150000000,37000000,13000000,163000000,112000000,139000000,163000000,113000000
REYN,6/30/2020,USD,252000000,822000000,570000000,570000000,141000000,81000000,0,105000000,0,-17000000,0,17000000,0,0,0,24000000,148000000,36000000,17000000,165000000,113000000,141000000,165000000,112000000
REYN,3/31/2020,USD,189000000,730000000,541000000,541000000,92000000,82000000,0,638000000,0,-27000000,-27000000,27000000,0,0,0,24000000,65000000,39000000,0,92000000,24000000,92000000,116000000,26000000
REYN,12/31/2019,USD,263000000,835000000,572000000,572000000,158000000,74000000,0,677000000,0,-35000000,0,35000000,0,0,0,28000000,122000000,32000000,0,158000000,86000000,157000000,185000000,90000000
REYN,9/30/2019,USD,217000000,741000000,524000000,524000000,121000000,76000000,0,620000000,0,-39000000,-39000000,39000000,0,0,0,21000000,83000000,20000000,0,121000000,63000000,122000000,143000000,63000000
REYN,6/30/2019,USD,227000000,791000000,564000000,564000000,141000000,77000000,0,650000000,0,-67000000,-67000000,67000000,0,0,0,21000000,74000000,19000000,0,141000000,55000000,141000000,162000000,55000000
REYN,3/31/2019,USD,173000000,665000000,492000000,492000000,90000000,78000000,0,575000000,0,-68000000,-68000000,68000000,0,0,0,21000000,22000000,5000000,0,90000000,16000000,90000000,111000000,17000000
RICE,9/30/2020,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RICE,9/30/2017,USD,358722000,365282000,6560000,6560000,91047000,36223000,0,311356000,0,0,0,31996000,0,0,0,0,55318000,10559000,0,321000,0,214490000,0,321000
RICE,6/30/2017,USD,389959000,398307000,8348000,8348000,129062000,39226000,0,284860000,0,0,0,30695000,0,0,0,0,171166000,33917000,0,83525000,0,263183000,0,62340000
RICE,3/31/2017,USD,387156000,393806000,6650000,6650000,48574000,33824000,0,351597000,0,0,0,29675000,0,0,0,0,-2065000,-576000,0,-26298000,0,182141000,0,-26298000
RICE,12/31/2016,USD,279139000,284046000,4907000,4907000,6882000,33992000,0,283780000,0,0,0,29012000,0,0,0,0,-300977000,-96483000,0,-169890000,0,110040000,0,-169890000
RICE,9/30/2016,USD,194789000,198920000,4131000,4131000,26640000,29956000,0,183047000,0,0,0,25668000,0,0,0,0,172220000,81142000,0,74413000,0,100726000,0,65832000
RICE,6/30/2016,USD,151443000,155998000,4555000,4555000,-33779000,29272000,0,189777000,0,0,0,26419000,0,0,0,0,-259205000,-120496000,0,-156686000,0,52993000,0,-156686000
RICE,3/31/2016,USD,130320000,139942000,9622000,9622000,0,24873000,0,187332000,0,0,0,26073000,0,0,0,0,0,0,0,0,0,33755000,0,0
RICE,12/31/2015,USD,130061000,136086000,6025000,6025000,0,41010000,0,479378000,0,0,0,25411000,0,0,0,0,0,0,0,0,0,86346000,0,0
RICE,9/30/2015,USD,138791000,143622000,4831000,4831000,0,24114000,0,161248000,0,0,0,25262000,0,0,0,0,84882000,19797000,0,0,0,73370000,0,58951000
RICE,6/30/2015,USD,110093000,112894000,2801000,2801000,0,20424000,0,159063000,0,0,0,24665000,0,0,0,0,0,0,0,0,0,31685000,0,0
RICE,3/31/2015,USD,106208000,109539000,3331000,3331000,0,17490000,0,140619000,0,0,0,17232000,0,0,0,0,13217000,8530000,0,0,0,33012000,0,152000
RICE,12/31/2014,USD,0,129397000,31537000,31537000,11374000,19284000,0,0,0,0,0,12221000,0,0,0,0,177173000,72813000,0,0,0,64992000,0,103779000
RICE,9/30/2014,USD,0,79128000,43866000,43866000,0,10458000,0,0,0,0,0,16461000,0,0,0,0,7142000,14005000,0,0,0,22642000,0,0
RICE,6/30/2014,USD,0,91940000,19312000,19312000,24418000,14754000,0,0,0,0,0,16473000,0,0,0,0,0,0,0,0,0,57853000,0,0
RICE,3/31/2014,USD,0,90477000,86849000,86849000,0,11521000,0,0,0,0,0,7531000,0,0,0,0,138829000,9375000,0,0,0,-7810000,0,129454000
RICE,12/31/2013,USD,0,27888000,0,0,4363000,15168000,0,0,0,0,0,5352000,0,0,0,0,0,0,0,0,0,0,0,0
RICE,9/30/2013,USD,0,23689000,38045000,38045000,0,4507000,0,0,0,0,0,6901000,0,0,0,0,0,0,0,0,0,0,0,0
RICE,6/30/2013,USD,0,23877000,12883000,12883000,0,4588000,0,0,0,0,0,7112000,0,0,0,0,19586000,0,0,0,0,0,0,19586000
RICE,3/31/2013,USD,0,13233000,2933000,2933000,2528000,2641000,0,0,0,0,0,3780000,0,0,0,0,0,0,0,0,0,0,0,0
RICE,12/31/2012,USD,0,27200000,11077000,11077000,0,10874000,0,0,0,0,0,18402000,0,0,0,0,0,0,0,0,0,0,0,0
RKT,12/31/2020,USD,0,4781884000,0,0,3302619000,1452582000,0,0,0,-67330000,-164952000,164952000,0,0,0,0,2888782000,48018000,0,2840764000,0,0,0,140048000
RKT,9/30/2020,USD,0,4150345000,0,0,3340482000,1347671000,0,0,0,-27490000,-107380000,107380000,0,0,0,0,3057066000,61683000,0,2995383000,0,0,0,57903000
RKT,6/30/2020,USD,0,4441698000,0,0,4021973000,1344442000,0,0,0,-8885000,-159491000,86924000,0,0,0,0,3585809000,21944000,0,3461211000,0,0,0,3461647000
RKT,3/31/2020,USD,0,1089426000,0,0,295171000,1095008000,0,0,0,1476000,-72566000,72566000,0,0,0,0,98016000,736000,0,97280000,0,0,0,97721000
RKT,12/31/2019,USD,0,1624829000,0,0,1509689000,993032000,0,0,0,-3619000,-271769000,82083000,0,0,0,0,898371000,0,0,749423000,0,0,0,893754000
RKT,9/30/2019,USD,0,1654848000,0,0,669773000,963693000,0,0,0,-3826000,-67475000,67475000,0,0,0,0,499747000,5117000,0,494630000,0,0,0,0
RKT,6/30/2019,USD,0,750521000,0,0,72413000,879875000,0,0,0,-3931000,-65516000,65516000,0,0,0,0,-54259000,-283000,0,-53976000,0,0,0,-53651000
RKT,3/31/2019,USD,0,466508000,0,0,-195234000,832514000,0,0,0,0,-56695000,0,0,0,0,0,-300349000,-1004000,0,0,0,0,0,-299018000
RLAY,9/30/2020,USD,0,0,0,0,-36607000,12231000,24376000,36607000,0,534000,534000,0,0,0,0,0,-36078000,0,0,-36078000,0,-35694000,0,-36078000
RLAY,6/30/2020,USD,0,0,0,0,-27719000,6053000,21666000,27719000,0,998000,998000,0,0,0,0,0,-26724000,0,0,-26724000,0,-26854000,0,-26724000
RLAY,3/31/2020,USD,0,0,0,0,-26458000,4758000,21700000,26458000,0,1572000,1572000,0,0,0,0,0,-24886000,0,0,-24886000,0,-25599000,0,-24886000
RLAY,12/31/2019,USD,0,0,0,0,-25833000,3426000,22407000,25833000,0,1920000,1920000,0,0,0,0,0,-23913000,0,0,-23913000,0,-24980000,0,-23913000
RLAY,9/30/2019,USD,0,0,0,0,-21908000,3652000,18256000,21908000,0,2236000,2236000,0,0,0,0,0,-19673000,0,0,-19673000,0,-21274000,0,-19673000
RLAY,6/30/2019,USD,0,0,0,0,-19905000,3508000,16397000,19905000,0,2368000,2368000,0,0,0,0,0,-17537000,0,0,-17537000,0,-19214000,0,-17537000
RLAY,3/31/2019,USD,0,0,0,0,-16402000,3067000,0,0,0,0,2277000,0,0,0,0,0,-14182000,0,0,0,0,-15735000,0,-14182000
RMBI,9/30/2020,USD,8942695,9130263,1487568,0,9937176,1280682,0,1537072,0,8274536,10582774,2308238,2155727,0,0,256390,564246,-1967307,2308238,6036608,2608550,9937176,10193566,2531553
RMBI,6/30/2020,USD,8786448,8786448,1320000,0,7447463,1338985,0,1338985,0,8023811,10498425,2474614,2082637,0,0,245762,3138751,632574,2474614,-3257808,3420235,7447463,7693225,2506177
RMBI,3/31/2020,USD,8563431,8630563,277132,0,9446282,1330965,0,1569295,0,7887495,10451534,2564039,953068,0,0,238330,3106946,654800,2564039,-2466996,5222121,9446282,9684612,2452146
RMBI,12/31/2019,USD,134154812,134203256,933444,0,121966474,1601637,0,-126643187,0,7889878,10595412,2705534,908378,0,0,216645,-17230246,-4674200,2705534,95805801,-13040116,121966474,122183119,-12556046
RMBI,9/30/2019,USD,8281114,8351229,775115,0,1243841,1392425,0,3786938,0,7909133,10807090,2897957,1147096,0,0,223044,-4148535,-898200,2897957,-10335896,-2766265,1243841,1466885,-3250335
RMBI,6/30/2019,USD,7897381,7897381,485000,0,6807347,1090034,0,1090034,0,7482476,10398501,2916025,899905,0,0,225093,293425,-41700,2916025,-754909,1890689,6807347,7032440,335125
RNA,12/31/2020,USD,2142000,2142000,0,0,-16293000,4816000,13619000,18435000,0,18000,18000,0,2142000,0,115000,0,-16275000,0,0,-16275000,-16280000,-16293000,0,-16275000
RNA,9/30/2020,USD,1746000,1746000,0,0,-11466000,3757000,9455000,13212000,0,27000,27000,0,1746000,0,101000,0,-11439000,0,0,-11439000,-11439000,-11466000,0,-11439000
RNLX,12/31/2020,USD,143000,400000,257000,257000,-8914000,6595000,2462000,9314000,0,0,0,0,0,0,0,0,-9126000,-2121000,0,-9126000,0,-8836000,0,-8908000
RNLX,9/30/2020,USD,0,0,0,0,-5861000,4265000,1745000,5861000,0,0,0,0,0,0,0,0,-7614000,0,0,-7614000,0,-5834000,0,-7221000
RNLX,6/30/2020,USD,0,0,0,0,0,4116000,0,0,0,0,0,0,0,0,0,0,0,-1360000,0,0,0,0,0,0
RNLX,3/31/2020,USD,0,0,0,0,0,4265000,0,0,0,0,0,0,0,0,0,0,0,626000,0,0,0,0,0,0
RNLX,12/31/2019,USD,0,105000,0,0,-2446000,3711000,1118000,2551000,0,0,0,0,0,0,0,0,-2922000,-313000,0,-2296000,0,-1904000,0,-2296000
RNLX,9/30/2019,USD,0,0,0,0,-2017000,837000,1180000,2017000,0,0,0,0,0,0,0,0,-1471000,-313000,0,-1471000,0,-2008000,0,-1471000
RNLX,3/31/2019,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366000,0,0,0,0,0,0
ROOT,12/31/2020,USD,33800000,50900000,17100000,0,-105600000,69300000,0,139400000,-200000,-44800000,1300000,44800000,44200000,0,0,0,-133300000,0,44800000,-133300000,-133300000,-105600000,0,-133300000
ROOT,9/30/2020,USD,0,50500000,0,0,0,66400000,0,116200000,0,-19500000,1200000,19500000,0,0,0,0,-85200000,0,0,-85200000,-85100000,0,0,-85200000
ROOT,6/30/2020,USD,0,121400000,0,0,0,0,0,152600000,0,0,0,7700000,0,0,0,0,0,0,0,0,-32200000,0,0,-38900000
ROOT,3/31/2020,USD,0,124000000,0,0,0,0,0,223900000,0,0,0,5700000,0,0,0,0,0,0,0,0,-107400000,0,0,-105600000
ROOT,12/31/2019,USD,0,106500000,0,0,0,56200000,0,185300000,0,-6400000,2600000,6400000,0,0,0,0,-85200000,0,0,-85200000,-85400000,0,0,-85200000
ROOT,9/30/2019,USD,0,79600000,0,0,0,0,0,166500000,0,0,0,13300000,0,0,0,0,0,0,0,0,-100100000,0,0,-100200000
ROOT,6/30/2019,USD,0,62700000,0,0,0,0,0,107600000,0,0,0,2400000,0,0,0,0,0,0,0,0,-46800000,0,0,-47300000
ROOT,3/31/2019,USD,0,41400000,0,0,0,0,0,90900000,0,0,0,200000,0,0,0,0,0,0,0,0,-49500000,0,0,-49700000
RPLA,9/30/2020,USD,0,0,0,0,-1058292,1058292,0,1058292,0,0,0,0,0,0,0,0,-971489,0,0,-971489,0,-1058292,0,-971489
RPLA,6/30/2020,USD,0,0,0,0,-96052,96052,0,96052,0,0,0,0,0,0,0,0,-110220,0,0,-110220,0,-96052,0,-110220
RPLA,3/31/2020,USD,0,0,0,0,-167129,167129,0,167129,0,0,0,-1128750,0,0,0,0,961618,0,0,961618,0,-1295876,0,961618
RPLA,12/31/2019,USD,0,0,0,0,-81419,81419,0,81419,0,0,0,-1231710,0,0,0,0,1150291,0,0,1150291,0,-1313129,0,1150291
RPLA,9/30/2019,USD,0,0,0,0,-111750,111750,0,111750,0,0,0,-1561850,0,0,0,0,1450104,0,0,1450104,0,-1673604,0,1450104
RPLA,6/30/2019,USD,0,0,0,0,-120491,120491,0,120491,0,0,0,-1760590,0,0,0,0,1640103,0,0,1640103,0,-1881085,0,1640103
RPLA,3/31/2019,USD,0,0,0,0,-13740,13740,0,13739,0,0,0,0,0,0,0,0,-13740,0,0,-13739,0,-13739,0,-13740
RPRX,12/31/2020,USD,572143000,572143000,129341000,0,314055000,50119000,7790000,193811000,21210000,-37842000,21210000,37842000,-2190000,-3821000,0,5796000,367000000,0,37842000,366628000,782634000,314055000,319851000,786437000
RPRX,9/30/2020,USD,538399000,538399000,-33792000,0,510567000,50732000,5096000,61623000,1587000,-31444000,1587000,31444000,-31955000,-23337000,0,5796000,624254000,3768000,56311000,624254000,294435000,510567000,516363000,290632000
RPRX,6/30/2020,USD,510932000,510932000,0,0,409346000,42799000,5776000,98276000,2724000,-31465000,2724000,34189000,0,261000,0,0,601976000,1624000,0,601976000,447399000,409346000,0,442074000
RPTX,12/31/2020,USD,0,135000,0,0,-17077000,4795000,12417000,17212000,0,84000,84000,0,0,0,0,0,-16817000,-1554000,0,-15263000,0,-16790000,0,-15263000
RPTX,9/30/2020,USD,0,0,0,0,-14087000,3996000,10091000,14087000,0,156000,156000,0,0,0,0,0,-13645000,106000,0,-13751000,0,-14170000,0,-13751000
RPTX,6/30/2020,USD,0,0,0,0,-12323000,3372000,8951000,12323000,0,0,0,0,0,0,0,0,-11732000,70000,0,-11802000,0,-12711000,0,-11802000
RPTX,3/31/2020,USD,0,0,0,0,-10815000,2183000,8632000,10815000,0,0,-1731000,0,0,0,0,0,-12548000,53000,0,-12601000,0,-8888000,0,-12601000
RPTX,12/31/2019,USD,0,0,0,0,-26377000,2024000,6821000,8845000,0,0,712000,0,0,0,0,0,-27021000,0,0,-8331000,0,-9221000,0,-27216000
RPTX,9/30/2019,USD,0,0,0,0,-6868000,1250000,5618000,6868000,0,0,0,0,0,0,0,0,-7659000,29000,0,-7688000,0,-6562000,0,-7688000
RPTX,6/30/2019,USD,0,0,0,0,-5885000,1032000,4853000,5885000,0,0,0,0,0,0,0,0,-6339000,20000,0,-6359000,0,-5972000,0,-6359000
RPTX,3/31/2019,USD,0,0,0,0,-4779000,1076000,3703000,4779000,0,0,72000,0,0,0,0,0,-4729000,109000,0,-4838000,0,-4657000,0,-4838000
RRBI,12/31/2020,USD,22778000,22778000,2675000,0,20936000,1825000,0,1842000,0,18661000,20526000,1865000,6193000,0,499000,0,8843000,1582000,1865000,7261000,7782000,20936000,0,7261000
RRBI,9/30/2020,USD,22711000,22711000,1590000,0,20926000,1789000,0,1785000,0,17295000,19249000,1954000,6420000,0,462000,0,8874000,1589000,1954000,7285000,7465000,20926000,0,7285000
RRBI,6/30/2020,USD,21649000,21649000,1525000,0,19783000,1866000,0,1866000,0,16956000,19023000,2067000,5823000,0,451000,0,8385000,1531000,2067000,6854000,7286000,19783000,0,6854000
RRBI,3/31/2020,USD,21060000,21060000,503000,0,19285000,1780000,0,1775000,0,16088000,18580000,2492000,4731000,0,449000,0,8366000,1621000,2492000,6745000,12557000,19285000,0,6745000
RRBI,12/31/2019,USD,20727000,20727000,378000,0,19178000,1551000,0,1549000,0,16343000,18784000,2441000,4189000,0,421000,0,8266000,1523000,2441000,6743000,6445000,19178000,0,6743000
RRBI,9/30/2019,USD,20763000,20763000,377000,0,19097000,1693000,0,1666000,0,16194000,18781000,2587000,4386000,0,432000,0,8317000,1470000,2587000,6847000,7414000,19097000,0,6847000
RRBI,6/30/2019,USD,19221000,19221000,529000,0,19221000,1854000,0,1854000,0,15651000,18256000,2605000,4099000,0,423000,0,6817000,1279000,2605000,5538000,5538000,19221000,0,5538000
RTLR,12/31/2020,USD,-98713000,109236000,11002000,11002000,48228000,4538000,0,-110044000,0,-6923000,0,6923000,3494000,29000,14400000,17527000,12049000,2429000,0,38905000,9790000,48228000,65755000,9620000
RTLR,9/30/2020,USD,89876000,96539000,6663000,6663000,44095000,3140000,0,52444000,0,-5817000,0,5817000,16000,3369000,8900000,10990000,12118000,2900000,0,38750000,9621000,44095000,55085000,9218000
RTLR,6/30/2020,USD,83991000,88735000,4744000,4744000,28505000,4175000,0,60230000,0,-1926000,0,1926000,-1243000,-13034000,10000000,12100000,3905000,1083000,0,12462000,2582000,28505000,40605000,2822000
RTLR,3/31/2020,USD,113434000,129395000,15961000,15961000,61274000,4514000,0,68121000,0,-2621000,-2866000,2621000,-1538000,-245000,10700000,12506000,16851000,3820000,0,54588000,12773000,61274000,73780000,13031000
RTLR,12/31/2019,USD,-50439000,125308000,16604000,16604000,61042000,4986000,0,-105930000,0,-401000,-6035000,401000,-1528000,0,8300000,10538000,15871000,3403000,0,51604000,103192000,61042000,71580000,12468000
RTLR,9/30/2019,USD,98065000,115415000,17350000,17350000,52558000,3240000,0,62857000,0,-553000,-1184000,553000,0,-631000,8700000,11736000,14825000,3294000,0,48080000,11531000,52558000,64294000,11531000
RTLR,6/30/2019,USD,58666000,111774000,53108000,53108000,55602000,3068000,0,56172000,0,-85000,-199000,85000,0,-114000,10158000,10158000,55403000,8724000,0,46679000,0,55602000,65760000,4803000
RTLR,3/31/2019,USD,61411000,95176000,33765000,33765000,50138000,1369000,0,45038000,0,0,50000,-85000,0,0,0,9904000,50188000,10832000,0,39356000,0,50138000,60042000,39356000
RTLR,12/31/2018,USD,27460000,51503000,24043000,24043000,19557000,590000,0,31937000,0,0,0,-85000,0,0,0,7304000,19557000,4245000,0,15312000,0,19557000,26861000,15312000
RTLR,9/30/2018,USD,29440000,49301000,19861000,19861000,22672000,729000,0,26629000,0,0,0,-85000,0,0,0,6039000,22672000,4892000,0,17780000,0,22672000,28711000,17780000
RTLR,6/30/2018,USD,29989000,49788000,19799000,19799000,21020000,426000,0,26200000,0,0,0,0,0,0,0,5975000,19561000,4089000,0,15472000,0,21020000,26995000,15472000
RTLR,3/31/2018,USD,0,33875000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUHN,9/30/2020,CNY,100841000,248521000,147680000,147680000,-33710000,133030000,0,282231000,0,5126000,5126000,0,0,0,0,0,-28480000,3695000,0,-32175000,0,-29153000,0,-31165000
RUHN,6/30/2020,CNY,107394000,280420000,173026000,173026000,-11246000,113490000,0,291666000,0,6259000,6259000,0,0,0,0,0,-54293000,3381000,0,-57674000,0,47225000,0,-56584000
RUHN,3/31/2020,CNY,107394000,280420000,173026000,173026000,-34097000,113490000,0,262346000,0,7500000,7500000,0,0,0,0,0,-26004000,2316000,0,-28320000,0,47225000,0,-26380000
RUHN,12/31/2019,CNY,84263000,228249000,143986000,143986000,8919000,118360000,0,473171000,0,7056000,5229000,0,0,0,0,0,14397000,3867000,0,10530000,0,-6474000,0,10706000
RUHN,9/30/2019,CNY,119049000,272735000,153686000,153686000,-64961000,183852000,0,337696000,0,5890000,9886000,0,0,0,0,0,-52545000,-879000,0,-51666000,0,-68957000,0,-50104000
RUHN,6/30/2019,CNY,111520000,312776000,201256000,201256000,-27320000,139625000,0,340096000,0,2006000,2006000,0,0,0,0,0,-24917000,3420000,0,-28337000,0,-27717000,0,-26713000
RUHN,3/31/2019,CNY,84263000,228249000,143986000,143986000,-34082930,118360000,0,271339783,0,197190,7759450,0,0,0,0,0,-26323480,933470,0,-27419705,0,-6474000,0,-28095860
RUHN,12/31/2018,CNY,147641000,385289000,237648000,237648000,44857.29,133473000,0,1139015.96,0,0,0,0,0,0,0,0,43821.86,13014.93,0,30806.92,0,14575000,0,47721.02
RUHN,9/30/2018,CNY,147641000,385289000,237648000,237648000,-31029003,133473000,0,26852.06,0,0,0,-53750,0,0,0,0,-31143187,2621800,0,-33764986,0,14575000,0,-30340535
RUHN,6/30/2018,USD,57773000,232940000,175167000,175167000,-47095000,104989000,0,280035000,0,0,0,-9451.94,0,0,0,0,-46872000,2390000,0,-49262000,0,-47095000,0,-44585000
RUHN,3/31/2018,CNY,55746398,237256852,181510454,181510454,-73592562.43,90227078,0,315312225.4,0,0,0,-66121.29,0,0,0,0,-74351804.65,4158879.32,0,-78510683.97,0,-30030916,0,-77287313.32
RUHN,6/30/2017,USD,78260362,152598059,74337697,74337697,-2058741,79949303,0,154656799,0,0,0,0,0,0,0,0,-1060304,2127302,0,-3187606,0,-2058741,0,-7659530
RUHN,3/31/2017,USD,78260362,152598059,74337697,74337697,-2058741,79949303,0,154656799,0,0,0,0,0,0,0,0,-1060304,2127302,0,-3187606,0,-2058741,0,-7659530
RUHN,12/31/2016,USD,91213278,184063620,92850342,92850342,17705214,72178175,0,166358406,0,0,0,0,0,0,0,0,17898759,6017918,0,11880841,0,17705214,0,3293978
RUHN,9/30/2016,USD,91213278,184063620,92850342,92850342,17732362,72178175,0,166331259,0,0,0,-98859,0,0,0,0,17898759,6017918,0,11880841,0,17732362,0,3293978
RUHN,6/30/2016,USD,13065086.27,30005277.37,16940191.1,16940191.1,1353187.62,11411438.3,0,28652089.75,0,0,0,0,0,0,0,0,1400897.49,1234506.77,0,166390.72,0,1353187.62,0,-1528780.66
RUHN,3/31/2016,USD,12983718.28,29818408.43,16834690.14,16834690.14,1344760.11,11340369.83,0,28473648.32,0,0,0,0,0,0,0,0,1392173.61,1226818.39,0,165355.22,0,1344760.11,0,-1519260.34
RVLV,12/31/2020,USD,78792000,140754000,61962000,61962000,16613000,58158000,0,62179000,0,0,0,0,140754000,-694000,0,1181000,15919000,-3041000,0,18960000,19570000,16613000,17794000,18960000
RVLV,9/30/2020,USD,83467000,151036000,67569000,67569000,21795000,57514000,0,61672000,0,0,0,0,151036000,-253000,0,1250000,21542000,2104000,0,19438000,19781000,21795000,23045000,19438000
RVLV,6/30/2020,USD,72071000,142784000,70713000,70713000,18804000,49468000,0,53267000,0,0,0,0,0,-174000,0,1205000,18630000,4394000,0,14236000,14113000,18804000,20009000,14236000
RVLV,3/31/2020,USD,70950000,146075000,75125000,75125000,3854000,62603000,0,67096000,0,0,0,0,0,127000,0,1191000,3981000,-175000,0,4156000,3812000,3854000,5045000,4156000
RVLV,12/31/2019,USD,78103000,147556000,69453000,69453000,10636000,62968000,0,67467000,0,0,0,0,0,-278000,0,1236000,10358000,1953000,0,8405000,8840000,10636000,11872000,8405000
RVLV,9/30/2019,USD,82678000,154197000,71519000,71519000,12833000,64727000,0,69845000,0,0,0,0,0,7000,0,1132000,12840000,3281000,0,9559000,9379000,12833000,13965000,9559000
RVMD,12/31/2020,USD,9180000,9180000,0,0,-34080000,5825000,37006000,42831000,252000,238000,252000,14000,8751000,0,0,700000,-33842000,362000,0,-34204000,-34299000,-34080000,-33380000,-34204000
RVMD,9/30/2020,USD,13161000,13161000,0,0,-27551000,5341000,34871000,40212000,347000,330000,347000,17000,12661000,-17000,0,700000,-27221000,0,0,-27221000,-27301000,-27551000,-26851000,-27221000
RVMD,6/30/2020,USD,10525000,10525000,0,0,-27984000,5091000,32918000,38009000,730000,711000,730000,19000,10025000,-19000,0,600000,-27273000,-58000,0,-27215000,-26960000,-27984000,-27384000,-27215000
RXT,12/31/2020,USD,247400000,625600000,468800000,468800000,-4800000,252200000,0,627600000,0,-59200000,0,59200000,681700000,2100000,0,317600000,-96600000,-32800000,93700000,-63800000,-44900000,-4800000,312800000,-63800000
RXT,9/30/2020,USD,245800000,575500000,435900000,435900000,-14700000,260500000,0,381400000,0,-68300000,0,68300000,644700000,700000,0,117500000,-119300000,-18100000,105300000,-101200000,-85000000,-14700000,102800000,-101200000
RXT,6/30/2020,USD,241900000,656500000,414600000,414600000,22700000,219200000,0,633800000,0,-68900000,0,68900000,0,300000,0,0,-44900000,-12300000,0,-32600000,-36800000,22700000,0,-32600000
